,ydata,freqs,yf_old,yf_filter
1070,3.30335,0.21395720855828834,(0.21474325426491653-0.21395374485602703j),(0.21474325426491653-0.21395374485602703j)
1071,3.15794,0.21415716856628672,(-0.13515901800253163+0.30043705243395535j),(-0.13515901800253163+0.30043705243395535j)
1072,3.00272,0.21435712857428513,(-0.29822323552317503-0.13341219125203752j),(-0.29822323552317503-0.13341219125203752j)
1073,2.84987,0.21455708858228353,(0.6149910865247513-0.1012187158062274j),(0.6149910865247513-0.1012187158062274j)
1074,2.67826,0.21475704859028194,(-0.35995933727140833+0.1521454550886539j),(-0.35995933727140833+0.1521454550886539j)
1075,2.49704,0.21495700859828035,(0.1423502575763771-0.023754343674232424j),(0.1423502575763771-0.023754343674232424j)
1076,2.31207,0.21515696860627873,(-0.5577074924245602-0.20433381049001995j),(-0.5577074924245602-0.20433381049001995j)
1077,2.12349,0.21535692861427713,(0.7251476134226158+0.2879240337584702j),(0.7251476134226158+0.2879240337584702j)
1078,1.92256,0.21555688862227554,(-0.2035966687378108-0.2435701573011407j),(-0.2035966687378108-0.2435701573011407j)
1079,1.73254,0.21575684863027395,(-0.21603924235334962+0.2657445567292348j),(-0.21603924235334962+0.2657445567292348j)
1080,1.54121,0.21595680863827232,(0.3240448317177225-0.16816639385690485j),(0.3240448317177225-0.16816639385690485j)
1081,1.33595,0.21615676864627073,(-0.34883088852994426-0.01169285079042124j),(-0.34883088852994426-0.01169285079042124j)
1082,1.1273,0.21635672865426914,(0.06868863802779285-0.09380188709359705j),(0.06868863802779285-0.09380188709359705j)
1083,0.90854,0.21655668866226754,(0.326645689139218+0.29277039795749094j),(0.326645689139218+0.29277039795749094j)
1084,0.69989,0.21675664867026595,(-0.21021197030155891-0.035776788213436245j),(-0.21021197030155891-0.035776788213436245j)
1085,0.4838,0.21695660867826433,(-0.07776547080844444-0.38485549675533376j),(-0.07776547080844444-0.38485549675533376j)
1086,0.26533,0.21715656868626274,(-0.056858898913923+0.3266881915493083j),(-0.056858898913923+0.3266881915493083j)
1087,0.04801,0.21735652869426114,(0.32552175115881743-0.21705805215045076j),(0.32552175115881743-0.21705805215045076j)
1088,-0.17739,0.21755648870225955,(-0.3125476189906766+0.34721189935640223j),(-0.3125476189906766+0.34721189935640223j)
1089,-0.38972,0.21775644871025793,(0.12255528873554124-0.23806132990658035j),(0.12255528873554124-0.23806132990658035j)
1090,-0.61383,0.21795640871825633,(-0.019100006030547137-0.06033602009080387j),(-0.019100006030547137-0.06033602009080387j)
1091,-0.83035,0.21815636872625474,(-0.023762652903499264+0.24511901764792204j),(-0.023762652903499264+0.24511901764792204j)
1092,-1.03879,0.21835632873425315,(0.016145897336028232-0.2043816247319863j),(0.016145897336028232-0.2043816247319863j)
1093,-1.25394,0.21855628874225155,(-0.009106561531792089-0.012480800559464156j),(-0.009106561531792089-0.012480800559464156j)
1094,-1.45725,0.21875624875024993,(-0.012027303712121587+0.32323527400756813j),(-0.012027303712121587+0.32323527400756813j)
1095,-1.66164,0.21895620875824834,(0.028757493943833472-0.4220205630225622j),(0.028757493943833472-0.4220205630225622j)
1096,-1.86906,0.21915616876624675,(0.03598515210972859+0.10774875134343004j),(0.03598515210972859+0.10774875134343004j)
1097,-2.06263,0.21935612877424515,(0.16219910023496384+0.10681511651642968j),(0.16219910023496384+0.10681511651642968j)
1098,-2.25186,0.21955608878224353,(-0.38071451010376356+0.027697514565521227j),(-0.38071451010376356+0.027697514565521227j)
1099,-2.43307,0.21975604879024194,(0.21974601116777154-0.2517614095069537j),(0.21974601116777154-0.2517614095069537j)
1100,-2.62375,0.21995600879824034,(-0.03096589207617125+0.517686666860836j),(-0.03096589207617125+0.517686666860836j)
1101,-2.79739,0.22015596880623875,(0.13580090676112747-0.6648216724764673j),(0.13580090676112747-0.6648216724764673j)
1102,-2.96171,0.22035592881423716,(-0.3453415396632249+0.3377354283879493j),(-0.3453415396632249+0.3377354283879493j)
1103,-3.11953,0.22055588882223554,(0.3800467514140376+0.09394255151822246j),(0.3800467514140376+0.09394255151822246j)
1104,-3.27274,0.22075584883023394,(-0.33132204457500153-0.15358322582068906j),(-0.33132204457500153-0.15358322582068906j)
1105,-3.41764,0.22095580883823235,(0.10760879404480539+0.06492920563125552j),(0.10760879404480539+0.06492920563125552j)
1106,-3.54384,0.22115576884623075,(0.06274294758467495-0.0996947584861123j),(0.06274294758467495-0.0996947584861123j)
1107,-3.66932,0.22135572885422913,(0.023472830364845307+0.03821458638570495j),(0.023472830364845307+0.03821458638570495j)
1108,-3.7787,0.22155568886222754,(-0.07451048165901038+0.24262325588362926j),(-0.07451048165901038+0.24262325588362926j)
1109,-3.88577,0.22175564887022595,(0.1475482229833065-0.32660960003092376j),(0.1475482229833065-0.32660960003092376j)
1110,-3.97977,0.22195560887822435,(-0.2632287867334146+0.13889052211196903j),(-0.2632287867334146+0.13889052211196903j)
1111,-4.06562,0.22215556888622276,(0.3432681343526905+0.15233541609067713j),(0.3432681343526905+0.15233541609067713j)
1112,-4.13911,0.22235552889422114,(-0.3107436013364442-0.30966954733927643j),(-0.3107436013364442-0.30966954733927643j)
1113,-4.2038,0.22255548890221954,(0.056306438814803905-0.057600404665799125j),(0.056306438814803905-0.057600404665799125j)
1114,-4.26149,0.22275544891021795,(0.1455096506856219+0.586182462593454j),(0.1455096506856219+0.586182462593454j)
1115,-4.30842,0.22295540891821636,(0.11011855584889216-0.4709898693171028j),(0.11011855584889216-0.4709898693171028j)
1116,-4.33889,0.22315536892621474,(-0.575086318527543-0.12359088940641509j),(-0.575086318527543-0.12359088940641509j)
1117,-4.36596,0.22335532893421314,(0.6024370352858824+0.3708698815435757j),(0.6024370352858824+0.3708698815435757j)
1118,-4.37535,0.22355528894221155,(-0.28185365290529923-0.08213289482548218j),(-0.28185365290529923-0.08213289482548218j)
1119,-4.3778,0.22375524895020996,(0.15026649723252913-0.3008438848133537j),(0.15026649723252913-0.3008438848133537j)
1120,-4.37195,0.22395520895820836,(-0.13207461676546123+0.5393019422425362j),(-0.13207461676546123+0.5393019422425362j)
1121,-4.34842,0.22415516896620674,(0.07344128945301653-0.6171422085881376j),(0.07344128945301653-0.6171422085881376j)
1122,-4.30387,0.22435512897420515,(-0.10764079231224982+0.4477513954806019j),(-0.10764079231224982+0.4477513954806019j)
1123,-4.2643,0.22455508898220355,(0.14396817419244218-0.24918876083946984j),(0.14396817419244218-0.24918876083946984j)
1124,-4.21341,0.22475504899020196,(-0.04008114151681323+0.12774803254721545j),(-0.04008114151681323+0.12774803254721545j)
1125,-4.14121,0.22495500899820034,(-0.11980276063426756+0.04825201494124595j),(-0.11980276063426756+0.04825201494124595j)
1126,-4.0659,0.22515496900619875,(0.28970465929019035-0.060599685952423044j),(0.28970465929019035-0.060599685952423044j)
1127,-3.9771,0.22535492901419715,(-0.3118942836875658-0.08558923753862123j),(-0.3118942836875658-0.08558923753862123j)
1128,-3.88115,0.22555488902219556,(-0.03394665909742668+0.08406422956187146j),(-0.03394665909742668+0.08406422956187146j)
1129,-3.7743,0.22575484903019397,(0.17897602635236148+0.10375538080260588j),(0.17897602635236148+0.10375538080260588j)
1130,-3.65806,0.22595480903819234,(0.12415987610427114-0.2744139102441345j),(0.12415987610427114-0.2744139102441345j)
1131,-3.53828,0.22615476904619075,(-0.32840923450156684+0.05507395278921952j),(-0.32840923450156684+0.05507395278921952j)
1132,-3.4006,0.22635472905418916,(0.39552115947462907+0.23542741111681653j),(0.39552115947462907+0.23542741111681653j)
1133,-3.26631,0.22655468906218756,(-0.45389937505096445-0.07696864899564392j),(-0.45389937505096445-0.07696864899564392j)
1134,-3.12069,0.22675464907018594,(0.43941120286377544-0.16011587221651163j),(0.43941120286377544-0.16011587221651163j)
1135,-2.95449,0.22695460907818435,(-0.24613321837012586+0.15921088062612804j),(-0.24613321837012586+0.15921088062612804j)
1136,-2.79074,0.22715456908618276,(0.019095566799686152-0.06128438924753021j),(0.019095566799686152-0.06128438924753021j)
1137,-2.61501,0.22735452909418116,(0.0016429208312396526-0.024241616681729278j),(0.0016429208312396526-0.024241616681729278j)
1138,-2.43156,0.22755448910217957,(0.04925854262797799+0.1932576500432553j),(0.04925854262797799+0.1932576500432553j)
1139,-2.252,0.22775444911017795,(0.01719255896485857-0.36679910269149385j),(0.01719255896485857-0.36679910269149385j)
1140,-2.06616,0.22795440911817635,(-0.10806213881769741+0.2946813514069554j),(-0.10806213881769741+0.2946813514069554j)
1141,-1.87383,0.22815436912617476,(0.14584608784916245-0.1832232329598783j),(0.14584608784916245-0.1832232329598783j)
1142,-1.67514,0.22835432913417317,(-0.20006450419569316+0.3119029320990554j),(-0.20006450419569316+0.3119029320990554j)
1143,-1.46923,0.22855428914217155,(0.09716907657920039-0.4058927127501697j),(0.09716907657920039-0.4058927127501697j)
1144,-1.26159,0.22875424915016995,(0.022133235098904018+0.20109572803838865j),(0.022133235098904018+0.20109572803838865j)
1145,-1.05091,0.22895420915816836,(0.2024145446447155+0.15200401267671543j),(0.2024145446447155+0.15200401267671543j)
1146,-0.8375,0.22915416916616677,(-0.4905242192916494-0.3302843003343793j),(-0.4905242192916494-0.3302843003343793j)
1147,-0.61917,0.22935412917416514,(0.5558878696745955+0.38020180885716937j),(0.5558878696745955+0.38020180885716937j)
1148,-0.40323,0.22955408918216355,(-0.6729317855312844-0.5589462110799033j),(-0.6729317855312844-0.5589462110799033j)
1149,-0.19595,0.22975404919016196,(0.7564819589441198+0.5231588995885226j),(0.7564819589441198+0.5231588995885226j)
1150,0.03184,0.22995400919816036,(-0.4479067434898799-0.06996261205528245j),(-0.4479067434898799-0.06996261205528245j)
1151,0.25226,0.23015396920615877,(0.09420234889828916-0.20328036871883773j),(0.09420234889828916-0.20328036871883773j)
1152,0.47109,0.23035392921415715,(0.042409094369399394+0.05461438168060327j),(0.042409094369399394+0.05461438168060327j)
1153,0.68393,0.23055388922215556,(-0.22311686054561253+0.08883525428646584j),(-0.22311686054561253+0.08883525428646584j)
1154,0.90146,0.23075384923015396,(0.41222270841917713+0.045595386056871405j),(0.41222270841917713+0.045595386056871405j)
1155,1.11777,0.23095380923815237,(-0.2663765453018522-0.18091352244960704j),(-0.2663765453018522-0.18091352244960704j)
1156,1.33278,0.23115376924615075,(-0.007032470578056296-0.019213408763276582j),(-0.007032470578056296-0.019213408763276582j)
1157,1.53132,0.23135372925414915,(-0.09931069457181746+0.3583950414021752j),(-0.09931069457181746+0.3583950414021752j)
1158,1.73629,0.23155368926214756,(0.03958545049622927-0.47428487399328817j),(0.03958545049622927-0.47428487399328817j)
1159,1.93123,0.23175364927014597,(0.40644111571377606+0.18014951549590377j),(0.40644111571377606+0.18014951549590377j)
1160,2.12212,0.23195360927814437,(-0.40968844303216895+0.29088549527737506j),(-0.40968844303216895+0.29088549527737506j)
1161,2.30853,0.23215356928614275,(0.1095549121075198-0.31719121963925645j),(0.1095549121075198-0.31719121963925645j)
1162,2.49213,0.23235352929414116,(-0.049979744057217515+0.0022276477392514926j),(-0.049979744057217515+0.0022276477392514926j)
1163,2.67638,0.23255348930213957,(0.27280035756679555+0.03902881873682493j),(0.27280035756679555+0.03902881873682493j)
1164,2.84504,0.23275344931013797,(-0.40586478695917877+0.013210222147634378j),(-0.40586478695917877+0.013210222147634378j)
1165,3.00871,0.23295340931813635,(0.01099470091453602-0.014707227070287737j),(0.01099470091453602-0.014707227070287737j)
1166,3.1622,0.23315336932613476,(0.41345808606003004+0.019342656130417968j),(0.41345808606003004+0.019342656130417968j)
1167,3.3058,0.23335332933413316,(-0.32864770274818206+0.1322264437110111j),(-0.32864770274818206+0.1322264437110111j)
1168,3.44312,0.23355328934213157,(0.04678455063770448-0.15020339190144932j),(0.04678455063770448-0.15020339190144932j)
1169,3.57691,0.23375324935012998,(0.1514514469551909-0.15225671578949168j),(0.1514514469551909-0.15225671578949168j)
1170,3.68961,0.23395320935812836,(-0.19637106958286885+0.3697657442469561j),(-0.19637106958286885+0.3697657442469561j)
1171,3.8018,0.23415316936612676,(0.14114628947282584-0.3733882017271047j),(0.14114628947282584-0.3733882017271047j)
1172,3.8979,0.23435312937412517,(-0.18636139941947397+0.3488135027325421j),(-0.18636139941947397+0.3488135027325421j)
1173,3.98548,0.23455308938212358,(0.18287969020838335-0.15892760944998718j),(0.18287969020838335-0.15892760944998718j)
1174,4.07363,0.23475304939012195,(0.0998222517399476-0.1373981046283565j),(0.0998222517399476-0.1373981046283565j)
1175,4.14669,0.23495300939812036,(-0.4301400781611189+0.16308086708431574j),(-0.4301400781611189+0.16308086708431574j)
1176,4.20286,0.23515296940611877,(0.16941590778949367+0.02540532609680614j),(0.16941590778949367+0.02540532609680614j)
1177,4.25275,0.23535292941411717,(0.44838276046049624-0.015464527947106631j),(0.44838276046049624-0.015464527947106631j)
1178,4.29528,0.23555288942211558,(-0.3003306797951979-0.09062121441968574j),(-0.3003306797951979-0.09062121441968574j)
1179,4.32235,0.23575284943011396,(-0.23702998823817162+0.21408262022418373j),(-0.23702998823817162+0.21408262022418373j)
1180,4.3443,0.23595280943811237,(0.2331615212953757-0.44750076915322634j),(0.2331615212953757-0.44750076915322634j)
1181,4.3547,0.23615276944611077,(-0.03982748352025464+0.39665625896998025j),(-0.03982748352025464+0.39665625896998025j)
1182,4.35477,0.23635272945410918,(-0.07059407284216122-0.22208901389780877j),(-0.07059407284216122-0.22208901389780877j)
1183,4.34185,0.23655268946210756,(-0.004956616274192617+0.4206883823104859j),(-0.004956616274192617+0.4206883823104859j)
1184,4.30683,0.23675264947010596,(0.2122706209323662-0.6102382939073909j),(0.2122706209323662-0.6102382939073909j)
1185,4.26228,0.23695260947810437,(0.019562784139342176+0.34083464665688673j),(0.019562784139342176+0.34083464665688673j)
1186,4.21016,0.23715256948610278,(-0.40439325284591765-0.10548427572091842j),(-0.40439325284591765-0.10548427572091842j)
1187,4.1459,0.23735252949410118,(0.22092379838046103+0.09104319196462357j),(0.22092379838046103+0.09104319196462357j)
1188,4.07471,0.23755248950209956,(0.14147120902538263+0.13417536543428882j),(0.14147120902538263+0.13417536543428882j)
1189,3.99631,0.23775244951009797,(-0.08987159602697725-0.36377734767046715j),(-0.08987159602697725-0.36377734767046715j)
1190,3.90035,0.23795240951809637,(-0.29971988641890956+0.3483844431124219j),(-0.29971988641890956+0.3483844431124219j)
1191,3.79495,0.23815236952609478,(0.43197064825732434-0.13823502053021802j),(0.43197064825732434-0.13823502053021802j)
1192,3.68484,0.23835232953409316,(-0.019232609429321743-0.1837550058847018j),(-0.019232609429321743-0.1837550058847018j)
1193,3.56211,0.23855228954209157,(-0.16688407930300436+0.34790432319564485j),(-0.16688407930300436+0.34790432319564485j)
1194,3.43201,0.23875224955008997,(0.028330746491547515-0.24596785534574878j),(0.028330746491547515-0.24596785534574878j)
1195,3.29757,0.23895220955808838,(0.05754163956625345-0.01440343353214326j),(0.05754163956625345-0.01440343353214326j)
1196,3.15173,0.2391521695660868,(-0.23662766540892363+0.3084236609824273j),(-0.23662766540892363+0.3084236609824273j)
1197,2.9973,0.23935212957408517,(0.19958948623894668-0.4166035112542961j),(0.19958948623894668-0.4166035112542961j)
1198,2.8376,0.23955208958208357,(0.0691000077678659+0.2299347857856031j),(0.0691000077678659+0.2299347857856031j)
1199,2.67472,0.23975204959008198,(-0.25637790438396546-0.04605365698221078j),(-0.25637790438396546-0.04605365698221078j)
1200,2.50578,0.23995200959808038,(0.45654513848510575+0.12691644358414267j),(0.45654513848510575+0.12691644358414267j)
1201,2.31698,0.24015196960607876,(-0.4447426452744855-0.3814040922889946j),(-0.4447426452744855-0.3814040922889946j)
1202,2.12241,0.24035192961407717,(0.10938490337883078+0.5099598633933407j),(0.10938490337883078+0.5099598633933407j)
1203,1.93216,0.24055188962207558,(-0.012701979580498887-0.2627879812767815j),(-0.012701979580498887-0.2627879812767815j)
1204,1.73174,0.24075184963007398,(0.4201884558344733-0.12801033351942068j),(0.4201884558344733-0.12801033351942068j)
1205,1.52908,0.2409518096380724,(-0.6622352956439501+0.2874894126411134j),(-0.6622352956439501+0.2874894126411134j)
1206,1.32505,0.24115176964607077,(0.2986319519379754-0.18547214198773257j),(0.2986319519379754-0.18547214198773257j)
1207,1.11243,0.24135172965406917,(0.0874549416246281+0.08223905378614361j),(0.0874549416246281+0.08223905378614361j)
1208,0.90565,0.24155168966206758,(-0.1298263563036678-0.09420633894083738j),(-0.1298263563036678-0.09420633894083738j)
1209,0.69729,0.241751649670066,(0.05351104507781955-0.05479037032834265j),(0.05351104507781955-0.05479037032834265j)
1210,0.47925,0.24195160967806437,(-0.11440111156493982+0.21607895039162617j),(-0.11440111156493982+0.21607895039162617j)
1211,0.26013,0.24215156968606277,(0.20478274313586303-0.03729077118815284j),(0.20478274313586303-0.03729077118815284j)
1212,0.04505,0.24235152969406118,(0.01311747909462662-0.26466469300296563j),(0.01311747909462662-0.26466469300296563j)
